	0	1	2	3
0	1004811427423686657	Tyler, The Creator	2018-06-07 19:44:47	good day sir
1	1004811134782885888	Tyler, The Creator	2018-06-07 19:43:37	IM NOT COUNT OLAF
2	1004811053321113600	Tyler, The Creator	2018-06-07 19:43:18	see if i was tryna relate to more people i would say im struggling with loving myself because that seems like a com… https://t.co/VJwHbgIp2V
3	1004477408748146689	Tyler, The Creator	2018-06-06 21:37:31	el golf wango es updateo golfwang dot tumblr dot com
4	1004445132173737986	Tyler, The Creator	2018-06-06 19:29:15	my friend @CasteIIanos did this video: https://t.co/Z3OxB4vYi5
5	1003188681686028288	Tyler, The Creator	2018-06-03 08:16:34	if you haven't seen this, watch  https://t.co/cL8UpJpthO
6	1003116480593055745	Tyler, The Creator	2018-06-03 03:29:40	he was all furry: warsaw, poland https://t.co/8kQRAouSOc
7	1003111339265585152	Tyler, The Creator	2018-06-03 03:09:14	https://t.co/1F3aezMI2B
8	1003109041990758400	Tyler, The Creator	2018-06-03 03:00:07	they dont like you they like a version of you and when you aint that version its the end of the world ahhhhh
9	1003108661366059009	Tyler, The Creator	2018-06-03 02:58:36	all my favorite artist switch it up every project i love it thank you
10	1003107756805644288	Tyler, The Creator	2018-06-03 02:55:00	i miss this i miss old ___ - you know, legit everything you like from whatever time period ( interviews, photos,… https://t.co/3Nuq4dk80D
11	1002986180508610560	Tyler, The Creator	2018-06-02 18:51:54	peach cobbler https://t.co/HEXIltHaMY
12	1002932781738086400	Tyler, The Creator	2018-06-02 15:19:43	if you didnt get shoes, its some at various shoe retail locations ( footlockers and some others) 🙃
13	1002555577283829760	Tyler, The Creator	2018-06-01 14:20:50	https://t.co/7zkve1HUmL
14	1002553715537121285	Tyler, The Creator	2018-06-01 14:13:26	350 N FAIRFAX WILL ALSO HAVE THEM
15	1002551084416724992	Tyler, The Creator	2018-06-01 14:02:59	GOLF le FLEUR* - https://t.co/56yIKP3khQ / https://t.co/vJkGDOqfrG https://t.co/EjRRt7jG9i
16	1002543492520914944	Tyler, The Creator	2018-06-01 13:32:49	shoes come in 30
17	1002407178186174465	Tyler, The Creator	2018-06-01 04:31:09	630am in spain i just yelled when the note changed sheesh that was jimmy jam territory
18	1002406182001299456	Tyler, The Creator	2018-06-01 04:27:12	omg sem chords fuck wow
19	1002290418162290692	Tyler, The Creator	2018-05-31 20:47:12	GOLF le FLEUR* friday/june 1st : https://t.co/fLQ9Jdn1bK - https://t.co/vJkGDOqfrG https://t.co/Zb0kLujaCH
20	1001916464545325058	Tyler, The Creator	2018-05-30 20:01:14	friday; june1st; GOLF le FLEUR* https://t.co/FKl49gWpjI
21	999882891516559366	Tyler, The Creator	2018-05-25 05:20:32	https://t.co/OiQTiSvtDi
22	999486001776025600	Tyler, The Creator	2018-05-24 03:03:27	used to? 435 out now stop acting acting like the orgy line aint crazy https://t.co/33kekozfi2
23	999361709742567425	Tyler, The Creator	2018-05-23 18:49:33	mother!
24	999331345808551936	Tyler, The Creator	2018-05-23 16:48:54	for blogs and all that, would appreciate if you used the photos i posted, idk who took those ones with the flowers,… https://t.co/JdILY2BLGV
25	999322521806684161	Tyler, The Creator	2018-05-23 16:13:50	https://t.co/vzqqBzOyUC
26	999319368927363072	Tyler, The Creator	2018-05-23 16:01:18	GOLF le FLEUR* cc: CONVERSE - JUNE 1st https://t.co/frwiX8Cnvz
27	998986777997131776	Tyler, The Creator	2018-05-22 17:59:42	still has my heart https://t.co/bNlDSaDob5
28	998955014130286594	Tyler, The Creator	2018-05-22 15:53:29	see you at Sasquatch, Boston Calling and Soundset this weekend
29	998954795162419201	Tyler, The Creator	2018-05-22 15:52:37	idk how i woke up healthy the sun is out i can go do what i want ewwww just cause you cant relate you walking youtu… https://t.co/jPxTXJKJ9a
30	998947232123568130	Tyler, The Creator	2018-05-22 15:22:34	good day sir
31	998946932012675073	Tyler, The Creator	2018-05-22 15:21:22	435 https://t.co/HgVvxBRhVn
32	997991010146762752	Tyler, The Creator	2018-05-20 00:02:53	sometimes i just wanna jump around and dance sometimes
33	997915784872538112	Tyler, The Creator	2018-05-19 19:03:58	NO VIOLENCE: a line from OKRA - available now: https://t.co/56yIKOLITg https://t.co/kRxW9ZPFuc
34	997673527900700673	Tyler, The Creator	2018-05-19 03:01:19	@UniqloUSA JUST MAKE THESE IN WHITE AGAIN I DONT LIKE THEM DAMN CHURCH SOCKS https://t.co/p6HTgy6oIr
35	997527908070572032	Tyler, The Creator	2018-05-18 17:22:41	https://t.co/t38f5dFklh
36	997225116512665600	Tyler, The Creator	2018-05-17 21:19:29	villa, lake como https://t.co/mpNtKnJ0Zr
37	997222123847352320	Tyler, The Creator	2018-05-17 21:07:36	stank u smelly mucho https://t.co/NaZPuz8VQs
38	997215229002973184	Tyler, The Creator	2018-05-17 20:40:12	wow wow wow wow wow wow wow wow sheesh fuck
39	996458347963584522	Tyler, The Creator	2018-05-15 18:32:38	somewhere in northern italy... https://t.co/AVb8A1ZniW
40	996195829663916033	Tyler, The Creator	2018-05-15 01:09:28	past week ive been at a lake feeding ducks layering harmonies eating oranges watching stand up and realizing i dont… https://t.co/7K55UzOIKO
41	996194045235007488	Tyler, The Creator	2018-05-15 01:02:23	hi. life is cool. if you can get the fuck outta your city and go explore do it. i kinda hate home, its stagnant and… https://t.co/C9otl6KUF8
42	996115634428809216	Tyler, The Creator	2018-05-14 19:50:48	camp flog gnaw, year 7, thank you
43	996103170362413056	Tyler, The Creator	2018-05-14 19:01:17	https://t.co/z57LKjgB0F
44	990018373403656192	Tyler, The Creator	2018-04-28 00:02:28	sheesh
45	989926840549572608	Tyler, The Creator	2018-04-27 17:58:45	also just saw a grey haired older lady skateboarding and it warmed my got damn heart she was at peace
46	989585831202439168	Tyler, The Creator	2018-04-26 19:23:42	another successful shoe drop thank you
47	989580357916811264	Tyler, The Creator	2018-04-26 19:01:57	good day sir https://t.co/xp3YgrpYYd
48	988893178563514368	Tyler, The Creator	2018-04-24 21:31:21	@cranchyou no worries man. good luck. also, u dont just wake up and know how to work a cam and light things, uve se… https://t.co/bNuK5hUEmE
49	988887092863225856	Tyler, The Creator	2018-04-24 21:07:10	@neonpajamas @cranchyou @yeahokblake @P2GOLDMASK @Icryduringsex @levicantsing @thefritogang @soupvannah if we gonna… https://t.co/mGImtP7wSh
50	988886001173999616	Tyler, The Creator	2018-04-24 21:02:49	@cranchyou no dont do that stand your ground and articulate your original thoughts
51	988512532322119681	Tyler, The Creator	2018-04-23 20:18:48	SURE IS https://t.co/0PY3jVmCOR
52	988482604398665729	Tyler, The Creator	2018-04-23 18:19:52	GOLF le FLEUR* / april 26th/ https://t.co/56yIKOLITg / https://t.co/vJkGDOHQje only https://t.co/sWVPlwrUKT
53	988257146566422530	Tyler, The Creator	2018-04-23 03:23:59	https://t.co/wbhG0LFtjL
54	988134410468835329	Tyler, The Creator	2018-04-22 19:16:16	el golf le fleur* tres https://t.co/jcQaVd6Mcl
55	986689059740270593	Tyler, The Creator	2018-04-18 19:32:58	https://t.co/UD7FQSHotj
56	986688095192891392	Tyler, The Creator	2018-04-18 19:29:08	rose tinted cheeks, a rough draft: https://t.co/EYm6Yibm40
57	986321416789241857	Tyler, The Creator	2018-04-17 19:12:05	https://t.co/2AcvfqHJyL
58	986320600049238018	Tyler, The Creator	2018-04-17 19:08:50	planet home ❤️@JamiroquaiHQ https://t.co/s6FX2m4cCq
59	986318823941750784	Tyler, The Creator	2018-04-17 19:01:47	https://t.co/XAqfD4TgH4
60	985319020701270017	Tyler, The Creator	2018-04-15 00:48:55	https://t.co/HZn7t2hN9X
61	984221274296614917	Tyler, The Creator	2018-04-12 00:06:52	BRING IT BACK https://t.co/zWGosDTNbz
62	984220655309615104	Tyler, The Creator	2018-04-12 00:04:24	so um
63	983727845569585152	Tyler, The Creator	2018-04-10 15:26:09	"@JamiroquaiHQ cant wait to see yall this weekend. would kill to see ""everyday"" but gonna be a great show regardless"
64	983018024084164610	Tyler, The Creator	2018-04-08 16:25:35	Throwaway is used as ITS NOT GOING ON AN ALBUM, ITS NOT A SINGLE FOR AN UPCOMING PROJECT, ITS NOT AN EXAMPLE OF THE… https://t.co/T2NOKqrq8P
65	982035444299849729	Tyler, The Creator	2018-04-05 23:21:09	also bro, u dont have to hit two u-turns , park and put on a song of mines super loud so when i walk past your car… https://t.co/TyZ0eYHOoi
66	982024400135307264	Tyler, The Creator	2018-04-05 22:37:16	https://t.co/i477TZDEXr
67	981708942018408448	Tyler, The Creator	2018-04-05 01:43:45	season 3 is our favorite, i hate season 1 https://t.co/VAqNn31brd
68	980622102909788161	Tyler, The Creator	2018-04-02 01:45:03	hey there! OKRA is out now, a song i made. if you like me for my hard hitting raps and dark toned instrumentals, ch… https://t.co/VM7VDhlBpE
69	980511821693050881	Tyler, The Creator	2018-04-01 18:26:49	what the fuck is an easter and why the fuck
70	979876213115121664	Tyler, The Creator	2018-03-31 00:21:09	this, tomorrow https://t.co/0Z0TAjKe2z
71	979875538008391681	Tyler, The Creator	2018-03-31 00:18:28	YOU ARE CHICKEN NUGGET https://t.co/6ED5zEgqsU
72	979811297100414976	Tyler, The Creator	2018-03-30 20:03:11	NO VIOLENCE!
73	979569910446608384	Tyler, The Creator	2018-03-30 04:04:00	okra, worst cover art: https://t.co/J2iboQNG5D
74	979526948165570565	Tyler, The Creator	2018-03-30 01:13:17	OKRA OKRA OKRA OKRA OKRA OKRA OKRA OKRA OKRA
75	979436638584451072	Tyler, The Creator	2018-03-29 19:14:26	UNO THE SHOE https://t.co/6ED5zEgqsU
76	979435941327613952	Tyler, The Creator	2018-03-29 19:11:40	happy yall like okra stank u smelly mucho
77	979412548976967680	Tyler, The Creator	2018-03-29 17:38:42	beautiful man, wow https://t.co/wahnwGiQxM
78	979391654816722944	Tyler, The Creator	2018-03-29 16:15:41	https://t.co/3aAhzhflbM
79	979389947533602817	Tyler, The Creator	2018-03-29 16:08:54	OKRA https://t.co/36h16YTkWQ
80	979389689802010624	Tyler, The Creator	2018-03-29 16:07:52	OKRA: https://t.co/6ED5zEgqsU
81	979388610662187009	Tyler, The Creator	2018-03-29 16:03:35	i spend alot of time avoiding people and convos now i feel like a small owl
82	974477210055618560	Tyler, The Creator	2018-03-16 02:47:26	episode 4, 8 and 9 are my favorites, but they're all up now, if you care: https://t.co/CnU3YiZfGQ
83	971467484917198848	Tyler, The Creator	2018-03-07 19:27:52	just finished a sold out arena tour the sun is out good day my signature shoe is 3/3 with sellouts im doing really… https://t.co/VHwmEDmMju
84	971429333066592256	Tyler, The Creator	2018-03-07 16:56:15	https://t.co/21H06Yi8Fw
85	963963280191455232	Tyler, The Creator	2018-02-15 02:28:50	call me sometime
86	963155275627880448	Tyler, The Creator	2018-02-12 20:58:06	santi, ago https://t.co/WHDAjECrxf
87	961991771864666112	Tyler, The Creator	2018-02-09 15:54:46	click, snap, pap https://t.co/oC4yKsKrV8
88	961713491567611906	Tyler, The Creator	2018-02-08 21:28:58	pete https://t.co/Mc6kdeZ03d
89	961709902925303808	Tyler, The Creator	2018-02-08 21:14:43	https://t.co/S4FmxNpcKf
90	958131335641546752	Tyler, The Creator	2018-01-30 00:14:46	flash, flash https://t.co/V7ukNbIY0V
91	957779314312990720	Tyler, The Creator	2018-01-29 00:55:57	yellow carpet https://t.co/Hk6tmVtQqP
92	957413668752273410	Tyler, The Creator	2018-01-28 00:43:01	https://t.co/fLnTPTXPFp
93	956563484157685761	Tyler, The Creator	2018-01-25 16:24:41	AFTER THE STORM https://t.co/auYdiHZati
94	956317579018059776	Tyler, The Creator	2018-01-25 00:07:33	and niggas who peaked in high school telling me i shouldnt think highly of myself, eww
95	956315146871193600	Tyler, The Creator	2018-01-24 23:57:53	click bait
96	955836673488707584	Tyler, The Creator	2018-01-23 16:16:36	yes. as a child i would read and study the credits/booklets, and because of that i cant help to always say the trac… https://t.co/xMZYLHzoMi
97	955835021327138816	Tyler, The Creator	2018-01-23 16:10:02	i thought it was cool to focus on the idiosyncrasies that we have when we talk about something we're passionate abo… https://t.co/51UoaTq3Pa
98	955833681871912960	Tyler, The Creator	2018-01-23 16:04:42	if you havent seen it https://t.co/kGdnIU7uLg tell someone about it!
99	955614762515103744	Tyler, The Creator	2018-01-23 01:34:48	TOUR STARTS THIS WEEK https://t.co/6Qcec9tMtS
100	955493519073804289	Tyler, The Creator	2018-01-22 17:33:01	https://t.co/FyBznBIeiU
101	955466453607596032	Tyler, The Creator	2018-01-22 15:45:28	FLOWER BOY: a conversation https://t.co/kGdnIU7uLg
102	955463744473128961	Tyler, The Creator	2018-01-22 15:34:42	FLOWER BOY: a conversation https://t.co/cL8UpJH49m
103	955463402066866176	Tyler, The Creator	2018-01-22 15:33:21	i rather do it myself ya know
104	954155509149450241	Tyler, The Creator	2018-01-19 00:56:15	uno, verde https://t.co/qRkLlKkbG0
105	954007550160023557	Tyler, The Creator	2018-01-18 15:08:19	AND STOP OVER CHOKING THE FUCKING LACES PLEASE EWWW
106	953750018279665664	Tyler, The Creator	2018-01-17 22:04:58	uno, azul, jan18 https://t.co/GY3Atj3sf9
107	953390917737635840	Tyler, The Creator	2018-01-16 22:18:02	uno, rose https://t.co/hKtJOy7tKM
108	953342156252393472	Tyler, The Creator	2018-01-16 19:04:16	KALI WHAT YOU MEAN?  https://t.co/vIhz6yzPix
109	952950706893238272	Tyler, The Creator	2018-01-15 17:08:48	GOLF le FLEUR* unos jan18: list of stores here ::: https://t.co/fLQ9Jd5pNa https://t.co/ghIybINFz9
110	948679668932096000	Tyler, The Creator	2018-01-03 22:17:13	GOLF le FLEUR* jan18 https://t.co/eWtZQN1ggw
111	948356012595077120	Tyler, The Creator	2018-01-03 00:51:07	https://t.co/MdvG2tV8wc
112	947635332962328576	Tyler, The Creator	2018-01-01 01:07:24	https://t.co/TO5I6shjru
113	943579181060833280	Tyler, The Creator	2017-12-20 20:29:42	make left turn
114	942148043129999361	Tyler, The Creator	2017-12-16 21:42:52	meaning this my favorite album of 2017
115	942143539487571969	Tyler, The Creator	2017-12-16 21:24:58	uno of 17 https://t.co/Lp2lWvPOj4
116	942085093807366145	Tyler, The Creator	2017-12-16 17:32:44	my furst pair https://t.co/UBgKXYdAnQ
117	941781135016697856	Tyler, The Creator	2017-12-15 21:24:54	welp....i mean........shit, sometimes...you know...like....yeah
118	941340815976054785	Tyler, The Creator	2017-12-14 16:15:14	https://t.co/xT7ftM3QOq
119	940232984547926016	Tyler, The Creator	2017-12-11 14:53:06	https://t.co/Es84fgsdzB
120	938124582942208000	Tyler, The Creator	2017-12-05 19:15:04	deface me already, im a waste baby
121	938124042174832640	Tyler, The Creator	2017-12-05 19:12:55	album: flower boy                                     genre: tylers
122	936634867353247744	Tyler, The Creator	2017-12-01 16:35:28	damn, november over
123	935681056396623874	Tyler, The Creator	2017-11-29 01:25:22	https://t.co/6LYCFu2MKL
124	935535575582384129	Tyler, The Creator	2017-11-28 15:47:17	cool beans
125	935042940186923008	Tyler, The Creator	2017-11-27 07:09:43	finally... https://t.co/TMqhmOSadC
126	935038603582783489	Tyler, The Creator	2017-11-27 06:52:29	@_CaliCourtt nah
127	934116738232344576	Tyler, The Creator	2017-11-24 17:49:20	i have 8 friends
128	933520683665158150	Tyler, The Creator	2017-11-23 02:20:49	https://t.co/4GKS5f7Kzs
129	931543249067610112	Tyler, The Creator	2017-11-17 15:23:12	tickets are now up: https://t.co/56yIKP3khQ https://t.co/tYIkRoubqt
130	930874875023065088	Tyler, The Creator	2017-11-15 19:07:19	novembur https://t.co/WUNKudWQAl
131	930843110023802881	Tyler, The Creator	2017-11-15 17:01:06	TOUR. FLOWER BOY. BIG FISH. ON SALE FRIDAY https://t.co/3qCss6nzxa
132	930146371512012800	Tyler, The Creator	2017-11-13 18:52:30	fall fall fall https://t.co/fcslrAIVJR
133	929168453977755649	Tyler, The Creator	2017-11-11 02:06:37	slush puppy
134	929163886556844033	Tyler, The Creator	2017-11-11 01:48:28	dear god this song is horrible sheesh how the fuck
135	928352901574967296	Tyler, The Creator	2017-11-08 20:05:54	https://t.co/2nuJ6P7aTl
136	927739262463721472	Tyler, The Creator	2017-11-07 03:27:31	ive never had a pet
137	926582921800007680	Tyler, The Creator	2017-11-03 22:52:38	.....and i hope you have a pleasant november https://t.co/6dIjxvS5XW
138	926116986626568192	Tyler, The Creator	2017-11-02 16:01:10	this the greatest year of my life
139	926114124244795393	Tyler, The Creator	2017-11-02 15:49:48	eww why you choke the shoe like that nigga are you a newborn and where the white shoe strings at https://t.co/VD88OOD2Xp
140	925627437794263040	Tyler, The Creator	2017-11-01 07:35:53	NOVEMBER
141	925414177723650048	Tyler, The Creator	2017-10-31 17:28:27	JELLIES EPISODE 2: https://t.co/9SQTcYkPqR
142	925175765615853568	Tyler, The Creator	2017-10-31 01:41:06	A FAN @DespicableMe @Minions #jeans #ad #hashtag https://t.co/MZYfrE3h8z
143	925061790853054464	Tyler, The Creator	2017-10-30 18:08:12	@frnco93 BUT I WILL TAKE NOTES FOR NEXT TIME
144	925057388868071424	Tyler, The Creator	2017-10-30 17:50:42	350 N FAIRFAX IS OPEN EVERYDAY 11-7 https://t.co/lIYwkilgZY
145	925056822372810752	Tyler, The Creator	2017-10-30 17:48:27	last thing, GOLF le FLEUR unos come out on Nov. 2. order a half size down, or a full size down, they run big, holla
146	925056481275265024	Tyler, The Creator	2017-10-30 17:47:06	and solange set was my favorite, simply beautiful, anyone can have people go crazy and sweat to 808 drops, the real control is elsewhere
147	925056160046051328	Tyler, The Creator	2017-10-30 17:45:49	carnival was amazing, again, thank you
148	924515720385269760	Tyler, The Creator	2017-10-29 05:58:19	wow that was fire o m g
149	923959482861862912	Tyler, The Creator	2017-10-27 17:08:01	GOLF STORE IS OPEN EVERYDAY 11-7
150	923676296693006336	Tyler, The Creator	2017-10-26 22:22:44	my week: 'The Jellies' cartoon premiere, GOLF flagship store, 6th sold out CFG carnival, GOLF le FLEUR shoes release #youngblackexcellence
151	923648400846761984	Tyler, The Creator	2017-10-26 20:31:53	hey im tryna get backstage pass even tho i have no reason to be back there i just wanna take up space and be around thanks - yall
152	923585241205243904	Tyler, The Creator	2017-10-26 16:20:55	350 N. FAIRFAX https://t.co/ou4PZkTJlY
153	923347424575238144	Tyler, The Creator	2017-10-26 00:35:55	GOLF: 350 N FAIRFAX: LOS ANGELES: OPENS 10/26 https://t.co/CNOLf7Rf12
154	923239940514725888	Tyler, The Creator	2017-10-25 17:28:49	GOLF le FLEUR* UNOS RELEASES NOVEMBER 2ND IN SELECT STORES, GOLF STORE INCLUDED, WHICH OPEN TOMORROW THE 26TH
155	923217798611927041	Tyler, The Creator	2017-10-25 16:00:50	GOLF STORE; OPEN TOMORROW; 10am https://t.co/xgiLQmuedM
156	922255008816545792	Tyler, The Creator	2017-10-23 00:15:03	THE JELLIES. A CARTOON BY @TheMustacheMan AND I. PREMIERES TONIGHT. 12:15: ADULT SWIM https://t.co/4g8nG2Y99M
157	921551479290384384	Tyler, The Creator	2017-10-21 01:39:28	less internet more picnics - my friend evan clark
158	921429153055891456	Tyler, The Creator	2017-10-20 17:33:24	🇯🇵 https://t.co/I91jSbQRI3
159	921195991365165057	Tyler, The Creator	2017-10-20 02:06:53	THE JELLIES; SUNDAY; ADULT SWIM
160	920431746268536832	Tyler, The Creator	2017-10-17 23:30:03	GOLF le FLEUR* https://t.co/m2x7mBPlY2
161	920358707237703681	Tyler, The Creator	2017-10-17 18:39:49	skip the GOLF line at the carnival with this and its a $1 off all purchases https://t.co/aPzaTCdWtG #promotedtweet… https://t.co/3QOnBHzJjS
162	919921177639903239	Tyler, The Creator	2017-10-16 13:41:14	UNO - NOV 2ND
163	919914580012179456	Tyler, The Creator	2017-10-16 13:15:01	https://t.co/44VDVQjr5Z
164	919913730485260288	Tyler, The Creator	2017-10-16 13:11:39	"THE ""UNO"" BY GOLF le FLEUR* - cc: converse https://t.co/VQZIbbt3Ow"
165	918559864007172096	Tyler, The Creator	2017-10-12 19:31:52	ALMOST CRASHED HAHAHA MY MOM TEXT ME LIKE U ON POWER106 I CAUGHT THE LAST 9 SECONDS WHEW
166	918297264967184384	Tyler, The Creator	2017-10-12 02:08:23	FLOWER BOY OUT
167	918255172727357441	Tyler, The Creator	2017-10-11 23:21:08	no green la ferarri, 3rd season of freaks n geeks and 4 double pharrell albums from 2006 could equate to the joy your existence brings me
168	918191080465506304	Tyler, The Creator	2017-10-11 19:06:27	https://t.co/8jl4LJvVP6
169	918159518751604736	Tyler, The Creator	2017-10-11 17:01:02	GOLF FALL/WINTER 2017 LOOKBOOK: https://t.co/cN5xK9vnHp https://t.co/g6O6ThE7MF
170	917850732396605441	Tyler, The Creator	2017-10-10 20:34:02	https://t.co/PrsUClmSJ0
171	917818836291698688	Tyler, The Creator	2017-10-10 18:27:17	https://t.co/ypDiVeuL9b
172	917194070560296960	Tyler, The Creator	2017-10-09 01:04:41	awe·some /adjective/ - 1. solange
173	917105639092097024	Tyler, The Creator	2017-10-08 19:13:18	the party isnt over, we can still dance, but i dont have no rhythm
174	916341688322232321	Tyler, The Creator	2017-10-06 16:37:37	https://t.co/U2LkhoQxgv
175	916218018169884672	Tyler, The Creator	2017-10-06 08:26:12	fuck! i left my sandwich in the freezer
176	915980979453403138	Tyler, The Creator	2017-10-05 16:44:18	yall know flower boy out.....if your ear is looking for something new
177	915653627955494912	Tyler, The Creator	2017-10-04 19:03:31	:36 https://t.co/dzpajlrz82
178	915590828554199045	Tyler, The Creator	2017-10-04 14:53:59	04. See You Again @KALIUCHIS ( random acoustic version) https://t.co/TM4RYKdLwx
179	915241410965643264	Tyler, The Creator	2017-10-03 15:45:31	wow i miss london, still banned from the UK but, ill be back one day
180	915013908338839553	Tyler, The Creator	2017-10-03 00:41:30	"made it on there and kept it ""weird"" too"
181	915013199191203840	Tyler, The Creator	2017-10-03 00:38:41	"like bruh my whole carreer ive never got radio play cause i was ""too weird"" this is a moment wow"
182	915012359613071360	Tyler, The Creator	2017-10-03 00:35:21	"i just heard ""see u again"" on the radio and started crying tears of joy omg"
183	914632709405687808	Tyler, The Creator	2017-10-01 23:26:45	@djsourmilk @Power106LA right now?
184	914627419771854848	Tyler, The Creator	2017-10-01 23:05:44	goal this week is to catch see u again on the radio i still havent heard
185	914221774312587265	Tyler, The Creator	2017-09-30 20:13:51	sometimes... i sit in my room...and think...about us
186	913823420269322240	Tyler, The Creator	2017-09-29 17:50:56	Kelis - Young, Fresh N' New https://t.co/ko3ExeXJXz
187	913818677618786305	Tyler, The Creator	2017-09-29 17:32:05	Flower Boy by Tyler, The Creator https://t.co/S8czg4a7qR
188	913815290080780288	Tyler, The Creator	2017-09-29 17:18:37	i wanna run away but dont know how
189	913554465931882497	Tyler, The Creator	2017-09-29 00:02:12	welp, back to self timer
190	913550722490396672	Tyler, The Creator	2017-09-28 23:47:19	damn alot of these r just regular photos with a nice camera
191	913177823304658944	Tyler, The Creator	2017-09-27 23:05:33	jimmy fallon tonight with kali at like 12:30 i 'sing'
192	913177565292097537	Tyler, The Creator	2017-09-27 23:04:32	https://t.co/JYe0oAQnCg
193	912890019366371328	Tyler, The Creator	2017-09-27 04:01:55	=)
194	912889729053364224	Tyler, The Creator	2017-09-27 04:00:46	@ccmatool wow thank you, idk how i knew it was static or someone from tims camp, thank you!
195	911393160462352384	Tyler, The Creator	2017-09-23 00:53:56	i fell on my bike yesterday, im in pain, but never felt better.
196	910675769365372929	Tyler, The Creator	2017-09-21 01:23:17	FLOWER BOY
197	909122466315886592	Tyler, The Creator	2017-09-16 18:31:01	fun fact: i wrote 'see you again' for zayn but that bitch flaked on studio time twice, so i kept the ref for myself, worked out actually
198	909119276648357888	Tyler, The Creator	2017-09-16 18:18:20	see you again is getting played on a few stations, awesome, hope i catch it at some point
199	908899485392052224	Tyler, The Creator	2017-09-16 03:44:58	UNO
200	908377881893519360	Tyler, The Creator	2017-09-14 17:12:18	85% OF THE MUSIC IS SCORED BY ME
201	908377010895863808	Tyler, The Creator	2017-09-14 17:08:50	Welcome to Walla Walla! | The Jellies | Adult Swim https://t.co/LYLW3mOAoO
202	908376109602955264	Tyler, The Creator	2017-09-14 17:05:15	OCT 22ND: ADULT SWIM https://t.co/djjDmyAsah
203	907772156091629569	Tyler, The Creator	2017-09-13 01:05:22	https://t.co/Zo0gUO7TmD
204	905099377613484032	Tyler, The Creator	2017-09-05 16:04:42	what the damn is going on
205	905083949033984002	Tyler, The Creator	2017-09-05 15:03:23	TOKYO, JAPAN https://t.co/p2L7Z0RUdx
206	904608766770823168	Tyler, The Creator	2017-09-04 07:35:11	ah jus did dat
207	904608597476126720	Tyler, The Creator	2017-09-04 07:34:31	take the streets home going really fast in your favorite car with your favorite person playing your favorite music
208	903654211447013376	Tyler, The Creator	2017-09-01 16:22:07	i fucking hate tag lines
209	903634275265798149	Tyler, The Creator	2017-09-01 15:02:54	you never get what you want, you get close but you dont, get it in full its like a gravity pull from the front
210	903341436585689089	Tyler, The Creator	2017-08-31 19:39:16	tell your friends they can go, you're ok, you're just chilling with me
211	902418977241960448	Tyler, The Creator	2017-08-29 06:33:44	im not good enough....yet
212	901595542689419264	Tyler, The Creator	2017-08-27 00:01:42	youre the best to me. youre the worst for me.
213	901548008025739264	Tyler, The Creator	2017-08-26 20:52:49	say wsup, what new band have u gottn into, what movies u feeling, do u like small squirrels, lets talk instead
214	901547244104556544	Tyler, The Creator	2017-08-26 20:49:47	the just start filming thing is something i really dislike im not even doing anything special stop being weird u in my personal space dude
215	900393029395021824	Tyler, The Creator	2017-08-23 16:23:21	I RAP OVER 4:44 https://t.co/AfMS3S6Tbd
216	900392270100176896	Tyler, The Creator	2017-08-23 16:20:20	ZIPLOC https://t.co/AfMS3S6Tbd
217	900388005256364032	Tyler, The Creator	2017-08-23 16:03:23	flower boy shows, two weeks real quick, on sale friday https://t.co/G1cOl0fx8O
218	899349398181748736	Tyler, The Creator	2017-08-20 19:16:20	rotting in this rut
219	899132834660573188	Tyler, The Creator	2017-08-20 04:55:47	i miss coldwater
220	899132364520964096	Tyler, The Creator	2017-08-20 04:53:55	stop dancing and save me
221	899132173696892929	Tyler, The Creator	2017-08-20 04:53:09	save me
222	898990236029431808	Tyler, The Creator	2017-08-19 19:29:09	im not sure if im thumbs up
223	898571792880508928	Tyler, The Creator	2017-08-18 15:46:24	FLOWER BOY NOW AVAILABLE
224	898571355330797568	Tyler, The Creator	2017-08-18 15:44:40	you know what
225	898571014182797312	Tyler, The Creator	2017-08-18 15:43:19	click bait
226	898570219479719936	Tyler, The Creator	2017-08-18 15:40:09	https://t.co/zPkPfp787K
227	898372483161534464	Tyler, The Creator	2017-08-18 02:34:25	nuts n bolts on vice at 10:30 new episode i make syrup
228	898259023970975744	Tyler, The Creator	2017-08-17 19:03:34	https://t.co/gplwUlHjlY https://t.co/cuUiILBqbm
229	898258311618809857	Tyler, The Creator	2017-08-17 19:00:44	CAMP FLOG GNAW 2017 ON SALE NOW: https://t.co/gplwUlHjlY
230	898214858839048192	Tyler, The Creator	2017-08-17 16:08:05	caught in your quicksand
231	898212614190153728	Tyler, The Creator	2017-08-17 15:59:09	3 Hours Until Camp Flog Gnaw 2017 Tickets Go On Sale.
232	898028828353642499	Tyler, The Creator	2017-08-17 03:48:51	and just make sound
233	898028663005880320	Tyler, The Creator	2017-08-17 03:48:12	learning how to shut the fuck up
234	897947853556858881	Tyler, The Creator	2017-08-16 22:27:06	ayo
235	897943949276364802	Tyler, The Creator	2017-08-16 22:11:35	and carnival tickets on sale tomorrow
236	897943857488252929	Tyler, The Creator	2017-08-16 22:11:13	figure of speech to get koopz 'open minded' point across, i was single at 15 haha
