	0	1	2	3
0	326166667904311296	CommonWhiteGirl	2013-04-22 02:52:48	sometimes it feels as if tay swift is speaking to me..
1	326165655701315584	CommonWhiteGirl	2013-04-22 02:48:46	ugh beyonce is beyond perfect....can i just be her already
2	326165511715045376	CommonWhiteGirl	2013-04-22 02:48:12	omg why did gossip girl end?! my life is a whole lie
3	326165178716655617	CommonWhiteGirl	2013-04-22 02:46:53	teen vogue is like the bible
4	326165060881891328	CommonWhiteGirl	2013-04-22 02:46:25	can like monday just not...
